date,block_time,tx_vol,tx_number,tx_fees,tx_vol_issues_chouts,m_total,m_circ_wh_bill_1,m_circ_mc_lifo_1,m_circ_mc_fifo_1,dormancy_1,sdd_1
13/01/27,2013-01-27,147181458888115.0,55413.0,4772262398.0,85102730798098.0,1070515000000000.0,38021037772276,14385698813919,14385698813919,8.486062035136582,1248990990546469.8
13/01/28,2013-01-28,169034901613678.0,52180.0,4314662379.0,89939458303799.0,1070892500000000.0,40183140609534,18067489319069,18067489319069,3.252994031616816,549869526084234.25
13/01/29,2013-01-29,242669994863017.0,51703.0,4961699217.0,116654146894590.0,1071260000000000.0,47992680058723,27228589089765,27228589089765,5.824862362485334,1413519319582089.5
13/01/30,2013-01-30,269207185630497.0,41219.0,3489334331.0,190701714582967.0,1071655000000000.0,41517625750741,24194657399545,24194657399545,6.0735265421699856,1635036987269703.8
13/01/31,2013-01-31,158939775430358.0,51633.0,4779915089.0,76261937283308.0,1072037500000000.0,42884038670152,22748607893743,22748607893743,6.198433112552461,985177566929173.5
13/02/01,2013-02-01,181367666738239.0,59382.0,5228602156.0,111852871331776.0,1072520000000000.0,55826972999002,26960662498134,26960662498134,16.465293379408536,2986271842383851.0
13/02/02,2013-02-02,135402058299640.0,54465.0,7388730888.0,89225863263134.0,1072887500000000.0,46298420659038,17696320687836,17696320687836,8.08930311131584,1095308291481858.5
13/02/03,2013-02-03,138916147991091.0,61164.0,5205480007.0,105670337710282.0,1073270000000000.0,37284662505242,11818212559543,11818212559543,2.648381118483627,367902903392085.75
13/02/04,2013-02-04,201253675877820.0,55005.0,4522052171.0,159123279339883.0,1073735000000000.0,43153954413681,12757054348852,12757054348852,4.400905689625655,885698447228788.0
13/02/05,2013-02-05,200630953281134.0,53420.0,4235867660.0,150393452306833.0,1074145000000000.0,45380109648298,16624736809840,16624736809840,3.7444305632440447,751248673398672.5
13/02/06,2013-02-06,186060334300803.0,42555.0,3224443065.0,146401752982777.0,1074562500000000.0,46532312698300,16307319247553,16307319247553,2.212611472333794,411679230220218.56
13/02/07,2013-02-07,172871748548849.0,61237.0,4856204643.0,130667020107269.0,1074927500000000.0,42625262488099,12499837436830,12499837436830,3.1409872782153614,542987962954782.9
13/02/08,2013-02-08,218971972664759.0,60921.0,4926209751.0,174832851115786.0,1075312500000000.0,45535167394605,13786369215919,13786369215919,3.8800848461407407,849629832866072.2
13/02/09,2013-02-09,181628460361692.0,57750.0,4514326120.0,147949322471697.0,1075690000000000.0,38747227449812,13463816492412,13463816492412,5.973494331795257,1084956578463267.4
13/02/10,2013-02-10,137056958929469.0,56443.0,4520832246.0,113798972391126.0,1076047500000000.0,35256834287922,10051568960836,10051568960836,2.253200360825449,308816789313519.75
13/02/11,2013-02-11,132824058315567.0,57594.0,4878675412.0,103082365339808.0,1076450000000000.0,33539912653767,12843531673481,12843531673481,4.10902891067927,545777895652422.06
13/02/12,2013-02-12,127385145832990.0,58551.0,4848104373.0,85756273883948.0,1076847500000000.0,34244434969685,17700466184584,17700466184584,4.19578454959287,534480626733688.1
13/02/13,2013-02-13,122105483556891.0,59090.0,5612658455.0,81459686578057.0,1077195000000000.0,38213266512485,18748252769991,18748252769991,6.120808345556891,747384262793274.5
13/02/14,2013-02-14,150236526186876.0,50928.0,4345320621.0,98340974631527.0,1077622500000000.0,35895699899300,19732924798978,19732924798978,4.803141379843947,721607275692194.0
13/02/15,2013-02-15,128543533982495.0,55647.0,5730713264.0,85042049276724.0,1078000000000000.0,41055165455560,19828363912659,19828363912659,17.5179475627544,2251818887836474.0
13/02/16,2013-02-16,126820633584848.0,51433.0,5077739001.0,97993266468815.0,1078447500000000.0,28242591712184,13662426577652,13662426577652,4.740200707326274,601155257022469.8
13/02/17,2013-02-17,114551175715345.0,49635.0,4681710946.0,79878236578910.0,1078920000000000.0,33355797639098,17407460975568,17407460975568,5.1047241047729885,584752147904210.5
13/02/18,2013-02-18,123682196972702.0,50374.0,4508949670.0,86944322040243.0,1079390000000000.0,33550112107971,15126708591933,15126708591933,5.4599124099192595,675293962137323.9
13/02/19,2013-02-19,145640595953890.0,54519.0,4641317356.0,102520707404618.0,1079792500000000.0,37774865709287,16891168477717,16891168477717,4.438072544957126,646363530334152.6
13/02/20,2013-02-20,120083167776050.0,59748.0,4992328523.0,72225692237396.0,1080190000000000.0,38503684245298,18484727797440,18484727797440,7.983388402466586,958670568954767.8
13/02/21,2013-02-21,105013120155191.0,55916.0,5149190623.0,66914160253530.0,1080672500000000.0,36309283078208,16462768011663,16462768011663,3.6290614884325967,381099070135349.06
13/02/22,2013-02-22,157872133242778.0,62171.0,5325121434.0,111026674576731.0,1081112500000000.0,37833019615477,16709030595371,16709030595371,3.4703528892480953,547872013730834.8
13/02/23,2013-02-23,128368358685934.0,57886.0,4817999206.0,84097805795930.0,1081537500000000.0,33533746941504,14781416955155,14781416955155,3.947314451275744,506710277327535.0
13/02/24,2013-02-24,170748558272067.0,57164.0,4502548748.0,131206750967545.0,1081947500000000.0,32377767720549,15745259665147,15745259665147,3.3678984390075435,575063802867294.5
13/02/25,2013-02-25,186980717198062.0,67144.0,6662844799.0,141877403497300.0,1082337500000000.0,43139413778057,22956634478751,22956634478751,17.430656325662373,3259196621005271.0
13/02/26,2013-02-26,163316391339028.0,63438.0,5692242259.0,120476576079733.0,1082847500000000.0,41866016880320,18364652214608,18364652214608,4.476270693141645,731048376260542.5
13/02/27,2013-02-27,153717362018685.0,60949.0,5454248604.0,118235962763419.0,1083262500000000.0,33631254381041,14337238561730,14337238561730,1.629173856073896,250432307425493.0
13/02/28,2013-02-28,148585784081106.0,63021.0,6071283274.0,96225987443219.0,1083745000000000.0,46398327655748,23448156250301,23448156250301,15.189871458086834,2256998960691000.0
13/03/01,2013-03-01,164785763740174.0,64535.0,6801127271.0,123940141857758.0,1084165000000000.0,40289001860792,16614614022329,16614614022329,3.8567101850680916,635530933370961.5
13/03/02,2013-03-02,149620583929439.0,55825.0,5116473992.0,115666399324463.0,1084545000000000.0,32647727714293,15246624652472,15246624652472,2.68886506361841,402309560926052.75
13/03/03,2013-03-03,93411347281153.0,54459.0,4496913537.0,73277654666847.0,1084907500000000.0,22767375561461,9423989917293,9423989917293,4.12141993735473,384987389059708.1
13/03/04,2013-03-04,97904204453043.0,64044.0,5524125673.0,65205675901227.0,1085310000000000.0,34735885748787,16881858561101,16881858561101,4.493043246427892,439887824614646.75
13/03/05,2013-03-05,193881693461514.0,56868.0,5138976576.0,150881083424267.0,1085757500000000.0,43393479670783,19551114972750,19551114972750,6.1126864775645835,1185138005869502.8
13/03/06,2013-03-06,232392056609877.0,62760.0,15726796982.0,173739649693812.0,1086105000000000.0,55679119378038,24508545377672,24508545377672,9.430846780933148,2191653878993708.5
13/03/07,2013-03-07,165953698910129.0,66770.0,6166624582.0,115086509110820.0,1086492500000000.0,45075959377024,22580681706058,22580681706058,7.922337385617949,1314741193157282.5
13/03/08,2013-03-08,120913141497850.0,55857.0,4762159398.0,84655061385728.0,1086892500000000.0,34005555126294,15905697771092,15905697771092,3.1811386135044,384641463298938.5
13/03/09,2013-03-09,102415717879660.0,55546.0,5211584112.0,74673747426981.0,1087292500000000.0,35583069624600,13807976067093,13807976067093,9.837739509560215,1007539154184700.8
13/03/10,2013-03-10,124173373357697.0,73844.0,6130182365.0,99771311108830.0,1087715000000000.0,29526761368261,11089446115109,11089446115109,2.709207783385394,336411469589892.25
13/03/11,2013-03-11,100749452407765.0,59289.0,4991899256.0,71697887543785.0,1088172500000000.0,28277622209714,14452696904654,14452696904654,6.4531486177361845,650151189542862.9
13/03/12,2013-03-12,149193938320609.0,48484.0,6665059923.0,105712930426594.0,1088582500000000.0,39112433762243,19689456401812,19689456401812,5.410054188737163,807147290945603.2
13/03/13,2013-03-13,150596584316921.0,56690.0,5269692830.0,109013649295553.0,1088920000000000.0,35431636089892,18308607434289,18308607434289,5.045163994924417,759784464954322.9
13/03/14,2013-03-14,118898401285729.0,58069.0,5259340170.0,79489242313622.0,1089312500000000.0,33995805338663,16821705155372,16821705155372,5.496496808716506,653524683228509.9
13/03/15,2013-03-15,534641992604015.0,62776.0,6501635308.0,488896937380275.0,1089760000000000.0,33342244068182,19088199863292,19088199863292,1.3522386582183088,722963570706032.2
13/03/16,2013-03-16,230784352784687.0,34187.0,3143838406.0,205882737243984.0,1090190000000000.0,30803936447455,12762988787963,12762988787963,1.6149400098304767,372702884954828.1
13/03/17,2013-03-17,90123747858146.0,35348.0,3169724524.0,69001696633377.0,1090627500000000.0,29767028162681,11735493842734,11735493842734,5.9906802181449885,539902553478883.2
13/03/18,2013-03-18,377085166442027.0,43485.0,3783272726.0,346793703000188.0,1091150000000000.0,36565488559144,15736030578806,15736030578806,1.0042362471166948,378682592391122.1
13/03/19,2013-03-19,194470741755042.0,46108.0,5165432050.0,148989340469004.0,1091625000000000.0,45700528357378,22231140714063,22231140714063,4.6469607235151384,903697898808538.1
13/03/20,2013-03-20,188821007549190.0,46276.0,3709057415.0,148916750110066.0,1092050000000000.0,39844851670107,22704979517113,22704979517113,4.034647072067669,761826125253224.8
13/03/21,2013-03-21,204188532310167.0,55564.0,5061033936.0,162029626851570.0,1092577500000000.0,42163842962691,20158804106257,20158804106257,6.919551477298429,1412893060394212.2
13/03/22,2013-03-22,152008509044570.0,60584.0,6777289737.0,110760714529260.0,1093122500000000.0,38180824658133,18687932213365,18687932213365,9.722399886393285,1477887511065722.5
13/03/23,2013-03-23,143844732985638.0,52914.0,5259750326.0,113034810753383.0,1093695000000000.0,27890125414951,15392597478157,15392597478157,6.415394441208132,922820700393124.8
13/03/24,2013-03-24,99563774768031.0,51335.0,4062806852.0,70051834692600.0,1094237500000000.0,27895115210119,13216090252872,13216090252872,9.502916289524581,946146217089693.0
13/03/25,2013-03-25,154499761120329.0,48993.0,4437006807.0,114852774670062.0,1094710000000000.0,41385342836853,22286914719582,22286914719582,8.281252054025943,1279451464124252.5
13/03/26,2013-03-26,184886438706350.0,49061.0,4533356205.0,149509906267021.0,1095070000000000.0,33924540641351,17311347892302,17311347892302,4.967606004104106,918442982995080.0
13/03/27,2013-03-27,273810510623037.0,53207.0,6003141889.0,236695301665300.0,1095447500000000.0,38045250928945,17306611296884,17306611296884,3.751190943294408,1027115507627966.0
13/03/28,2013-03-28,182670075781846.0,60989.0,6116315652.0,137991306417493.0,1095775000000000.0,44584191103591,22678962802205,22678962802205,5.511126452438094,1006717886710199.0
13/03/29,2013-03-29,146044779390212.0,62259.0,6072037681.0,102194351932437.0,1096232500000000.0,38630178559253,19809963333736,19809963333736,5.776617313208728,843644801129239.0
13/03/30,2013-03-30,182318065779329.0,59196.0,6407864300.0,149307932230840.0,1096667500000000.0,36022277599258,18552279902547,18552279902547,8.697797971737254,1585765702746481.8
13/03/31,2013-03-31,154093781770472.0,43986.0,4585459760.0,133395956775286.0,1097100000000000.0,26692062305160,13854855488458,13854855488458,2.080800008248783,320638342379088.5
13/04/01,2013-04-01,144906635097195.0,52770.0,4314277923.0,110719530245608.0,1097522500000000.0,38524457019552,21154348250150,21154348250150,17.38145604464084,2518688308518718.0
13/04/02,2013-04-02,258851904728824.0,63276.0,6120119573.0,211158330476522.0,1098017500000000.0,42084049269755,22282486037788,22282486037788,4.7419464661667305,1227461874889351.0
13/04/03,2013-04-03,237132493158481.0,63941.0,7077451024.0,175882781100802.0,1098470000000000.0,51164803557522,32166635110816,32166635110816,15.061798068554573,3571641727445892.0
13/04/04,2013-04-04,229266771146302.0,66892.0,7629306698.0,188946318916839.0,1098907500000000.0,38640045600723,21244712923119,21244712923119,4.816830158379943,1104339097571917.0
13/04/05,2013-04-05,206245764162516.0,61373.0,5723865760.0,167895467071491.0,1099292500000000.0,41441647547027,16518689595700,16518689595700,16.46371699445816,3395571892477466.5
13/04/06,2013-04-06,133326248737760.0,51718.0,3885304125.0,107632471918784.0,1099687500000000.0,27035561918407,14663240334311,14663240334311,8.687970396068284,1158334502052497.8
13/04/07,2013-04-07,108958966350991.0,63541.0,5395925354.0,83975650892298.0,1100095000000000.0,27184502621810,13899344172451,13899344172451,10.956769010187752,1193838225896623.2
13/04/08,2013-04-08,152879579372436.0,61680.0,4627039614.0,106380654391723.0,1100505000000000.0,44140287131327,25385298457164,25385298457164,12.124054370065156,1853520332384121.0
13/04/09,2013-04-09,207953547011066.0,66979.0,4927107352.0,151203824545721.0,1100892500000000.0,52383507358891,30763526969815,30763526969815,23.89948311761863,4969982286039970.0
13/04/10,2013-04-10,288039626020044.0,63881.0,6466733147.0,210782705991856.0,1101332500000000.0,76273787959672,37316349339274,37316349339274,12.491476996271025,3598040362443870.5
13/04/11,2013-04-11,239999246603325.0,68407.0,6336863780.0,165860923189881.0,1101810000000000.0,54929267396726,35553958177725,35553958177725,9.393542538418616,2254443132156753.0
13/04/12,2013-04-12,177410300022629.0,58690.0,5641949219.0,114121885954392.0,1102210000000000.0,63741566533158,33372543244954,33372543244954,7.186053359476604,1274879882483401.5
13/04/13,2013-04-13,130630194481231.0,53517.0,4027230947.0,98418818929644.0,1102642500000000.0,31470116485766,18098930704127,18098930704127,7.81287885993393,1020597884931433.5
13/04/14,2013-04-14,82556618263167.0,55471.0,5337811427.0,56635884840056.0,1103060000000000.0,27221943450552,14562885445885,14562885445885,11.312926581402744,933956961220079.2
13/04/15,2013-04-15,104983779441594.0,54496.0,7427178560.0,55039268886062.0,1103442500000000.0,37289575786957,25423138289253,25423138289253,9.741081721748992,1022655574998639.0
13/04/16,2013-04-16,176974300004366.0,67785.0,5203197367.0,107482020627974.0,1103852500000000.0,51603622494354,34266344439958,34266344439958,13.839283076051412,2449197434946420.5
13/04/17,2013-04-17,172355543593957.0,56706.0,8148473727.0,125169659182531.0,1104295000000000.0,39211526853491,24816997443808,24816997443808,5.313220973434527,915763089111145.5
13/04/18,2013-04-18,584687199114988.0,46631.0,4253670086.0,546587199153527.0,1104722500000000.0,30840513588597,20064183865987,20064183865987,0.6337556378784908,370548808834500.75
13/04/19,2013-04-19,187386748113592.0,59528.0,5534670877.0,151172063383244.0,1105090000000000.0,31606334596466,17756278834962,17756278834962,2.764803346931994,518087508355172.8
13/04/20,2013-04-20,109771837236749.0,48302.0,4622212486.0,72009124081137.0,1105432500000000.0,21891514844859,13148904020690,13148904020690,4.786920365889889,525469043269752.0
13/04/21,2013-04-21,98321682537996.0,44224.0,3291401779.0,76404509778557.0,1105817500000000.0,21410401792862,12818394941422,12818394941422,9.78221624026694,961803959693545.1
13/04/22,2013-04-22,164976089058341.0,47194.0,4646535059.0,141903762541093.0,1106257500000000.0,23135064047434,13546226608965,13546226608965,3.3711230061673625,556154689292097.9
13/04/23,2013-04-23,158019438896498.0,61668.0,6123818202.0,125575854533194.0,1106640000000000.0,24675645410524,14200351075860,14200351075860,6.970229761041786,1101431795819514.5
13/04/24,2013-04-24,216436281202119.0,65023.0,6249187407.0,174173616618552.0,1107060000000000.0,35033198716043,23700048121917,23700048121917,5.686251295846542,1230711084453765.0
13/04/25,2013-04-25,163734136884746.0,62566.0,6057018720.0,125504921424798.0,1107465000000000.0,43995162201771,20393056206820,20393056206820,4.647536706776627,760960411324237.8
13/04/26,2013-04-26,117946768214966.0,55264.0,4059900011.0,81206180884631.0,1107895000000000.0,25597711777264,16320694391250,16320694391250,2.641447092110562,311550147925264.0
13/04/27,2013-04-27,80826265652641.0,44369.0,3901893051.0,48892815625518.0,1108322500000000.0,25576883004745,17988169963719,17988169963719,8.280220999113855,669259342136948.5
13/04/28,2013-04-28,57946188215219.0,41879.0,3279194181.0,38899951589586.0,1108690000000000.0,17809819130909,10649801912327,10649801912327,5.694310332534474,329963578284908.06
13/04/29,2013-04-29,188955977936810.0,51776.0,4572411389.0,142664964576717.0,1109132500000000.0,23595594744882,14565190601119,14565190601119,2.9224095193529704,552206748661181.5
13/04/30,2013-04-30,100334362821072.0,47599.0,4574865143.0,69767360857140.0,1109567500000000.0,23282457323302,15876067336285,15876067336285,3.746001849178316,375852708663861.1
13/05/01,2013-05-01,135072189140789.0,55327.0,4088593753.0,94037595295675.0,1109940000000000.0,41412483261646,21267832579977,21267832579977,7.233294538742574,977016928048086.6
13/05/02,2013-05-02,90730908502689.0,55429.0,5255400390.0,47111800206480.0,1110317500000000.0,31461137673116,21770094682415,21770094682415,5.932148016391196,538229178899599.0
13/05/03,2013-05-03,79701986332972.0,51180.0,4519099468.0,36894625632543.0,1110652500000000.0,33512089685523,24835450719409,24835450719409,18.906426506823767,1506879747052221.5
13/05/04,2013-05-04,51697649580856.0,50493.0,4593572788.0,27293035309012.0,1110992500000000.0,16796750853375,11674515754455,11674515754455,4.345246033502618,224639006782624.75
13/05/05,2013-05-05,63818282988894.0,50332.0,3656506628.0,38953165483689.0,1111392500000000.0,16307557319615,11328764244312,11328764244312,7.608542654556704,485564128261572.94
13/05/06,2013-05-06,85840601516437.0,53340.0,5294511009.0,48724663415257.0,1111805000000000.0,21278491247573,14438295438955,14438295438955,3.262914653899043,280090556587498.06
13/05/07,2013-05-07,97383511901848.0,56735.0,4671463015.0,40288617699417.0,1112220000000000.0,19380549506418,13025263423377,13025263423377,4.429936970899645,431402819730048.6
13/05/08,2013-05-08,83209376268093.0,50439.0,5200264132.0,36306076516079.0,1112640000000000.0,19350285701060,12987018096041,12987018096041,3.111071651012426,258870331606087.7
13/05/09,2013-05-09,69539703847604.0,66774.0,6588905401.0,38966027738065.0,1113052500000000.0,18721588169812,11118543915021,11118543915021,5.537169666961111,385053138794412.9
13/05/10,2013-05-10,91518367662371.0,67881.0,6427633127.0,57253885585659.0,1113462500000000.0,23335396711476,13264672000983,13264672000983,6.400210615074279,585736828186975.1
13/05/11,2013-05-11,67512475254437.0,73402.0,6169773114.0,39187810023653.0,1113892500000000.0,16678065761962,11205264168092,11205264168092,9.51807527894017,642588821739327.0
13/05/12,2013-05-12,56256570280105.0,65428.0,5657452505.0,29686528924284.0,1114347500000000.0,14696505354226,8226847752483,8226847752483,3.8154740655057293,214645484918039.9
13/05/13,2013-05-13,112209196565821.0,60998.0,5850963163.0,73845732617393.0,1114767500000000.0,15975438870256,10106005225928,10106005225928,2.095593978723887,235144916680779.62
13/05/14,2013-05-14,78433217756206.0,66470.0,5738806322.0,43377494924889.0,1115202500000000.0,21877750039418,14176935709435,14176935709435,5.277678293163159,413945290814871.75
13/05/15,2013-05-15,75279090709724.0,64171.0,6048453576.0,35978803066363.0,1115587500000000.0,27232416149148,19929490694415,19929490694415,9.180841670988007,691125412941914.2
13/05/16,2013-05-16,72346243963563.0,61158.0,7736863781.0,39411013819615.0,1115940000000000.0,21344505707669,15443830052461,15443830052461,3.7581969840767786,271891435873139.8
13/05/17,2013-05-17,85344074993436.0,58731.0,5540377799.0,48968119280138.0,1116310000000000.0,23608327565844,13790236244195,13790236244195,3.229950730200084,275657157343295.25
13/05/18,2013-05-18,74821100918305.0,52215.0,3956532087.0,49042138324434.0,1116712500000000.0,14555087499098,9479130390304,9479130390304,8.755261019329959,655078268293397.5
13/05/19,2013-05-19,42354273131068.0,47820.0,4714334424.0,24815149322734.0,1117085000000000.0,13290382283696,8310972254329,8310972254329,3.8028070261470175,161065127450177.25
13/05/20,2013-05-20,54066395540007.0,48821.0,4345547937.0,34224976156184.0,1117475000000000.0,15507917671089,9048667747552,9048667747552,4.183833019974119,226204770931266.25
13/05/21,2013-05-21,67448294953520.0,53942.0,4650942757.0,36099349234390.0,1117797500000000.0,16669801005986,10039699165938,10039699165938,3.344148298661587,225557100816441.94
13/05/22,2013-05-22,73807485908402.0,51990.0,4988873569.0,46526021762603.0,1118175000000000.0,16356712533132,9714862584724,9714862584724,3.527042571582212,260322144900389.8
13/05/23,2013-05-23,71234995497666.0,59789.0,5646156491.0,40979743453588.0,1118565000000000.0,19588596602970,10858175155604,10858175155604,3.427968934477224,244191351613625.75
13/05/24,2013-05-24,75974168136371.0,55401.0,4833183927.0,38989720059847.0,1119000000000000.0,21816254557498,14843585343171,14843585343171,3.9049031342201594,296671767275485.25
13/05/25,2013-05-25,73565927249557.0,51280.0,4727625949.0,38871262430066.0,1119422500000000.0,21059250293419,14635989035848,14635989035848,19.793793368145522,1456148762913755.5
13/05/26,2013-05-26,38869803030116.0,40722.0,3152893970.0,27532682466984.0,1119835000000000.0,9642262289852,5692926757591,5692926757591,2.412071582233401,93756747295953.88
13/05/27,2013-05-27,66660837383459.0,52758.0,4888847213.0,42142450352806.0,1120242500000000.0,14929956013268,9019954047002,9019954047002,4.442024433657984,296109068425430.5
13/05/28,2013-05-28,70568053129630.0,57070.0,5478926938.0,40424698494508.0,1120682500000000.0,15444634615968,10150871089771,10150871089771,4.155069543459993,293215168300191.94
13/05/29,2013-05-29,79366429455616.0,55060.0,5215347597.0,42147990157053.0,1121077500000000.0,18244327218982,10998516028277,10998516028277,6.6099399652001605,524607333953919.7
13/05/30,2013-05-30,62958780974730.0,57426.0,4748125079.0,31321216402761.0,1121497500000000.0,19133048200223,13656860838889,13656860838889,6.966735899583583,438617199610664.0
13/05/31,2013-05-31,67861777825816.0,54346.0,4506128758.0,42500899809134.0,1121945000000000.0,14602365460734,7747329454715,7747329454715,11.822071249904173,802266772601984.0
13/06/01,2013-06-01,48557940437215.0,54311.0,4125064975.0,29188364807411.0,1122382500000000.0,11956842338333,6603140662097,6603140662097,5.015533657996339,243543984625830.12
13/06/02,2013-06-02,43187533858134.0,49947.0,4882755776.0,22271446855289.0,1122915000000000.0,15617526135015,9851167109491,9851167109491,7.937361172886841,342795054398291.4
13/06/03,2013-06-03,78044623647821.0,55874.0,5888445252.0,42488670462004.0,1123412500000000.0,16940709222474,11082624279078,11082624279078,4.007062293376768,312729668619966.4
13/06/04,2013-06-04,66163130104075.0,57622.0,5421273887.0,33265303503699.0,1123945000000000.0,16322141147934,10677996970063,10677996970063,8.822987069804816,583756441406073.8
13/06/05,2013-06-05,68133936436182.0,56560.0,6012802918.0,41491299166547.0,1124477500000000.0,17157210914427,11677154516322,11677154516322,14.774789111106598,1006664542154135.9
13/06/06,2013-06-06,75393087858103.0,54638.0,4126218009.0,44775260998527.0,1124937500000000.0,20649263728991,13235928190401,13235928190401,12.91269283448099,973527785354727.4
13/06/07,2013-06-07,67814326756777.0,52188.0,3916184703.0,32747796189703.0,1125390000000000.0,19851491033403,12107756738208,12107756738208,8.318164263736229,564090709397555.6
13/06/08,2013-06-08,39903835574934.0,48218.0,4607546975.0,20576717582559.0,1125792500000000.0,14011640084657,9274117135404,9274117135404,6.419212077039145,256151183242799.0
13/06/09,2013-06-09,67516103028593.0,44471.0,3604930663.0,35567330742392.0,1126245000000000.0,20826327476100,15788936898362,15788936898362,13.028503196090547,879633764095604.8
13/06/10,2013-06-10,49054512994933.0,45000.0,3447766724.0,24690962111184.0,1126642500000000.0,17539077966898,11607953879779,11607953879779,3.6984911713733695,181427683227781.88
13/06/11,2013-06-11,59833729085551.0,49663.0,4766766862.0,35661327678894.0,1127077500000000.0,17173546513639,11149391714196,11149391714196,10.098359501974889,604222506649656.9
13/06/12,2013-06-12,56203878004472.0,45907.0,4254762436.0,28546835356630.0,1127527500000000.0,17717233797274,11830900827634,11830900827634,2.8830619356009293,162039261307856.3
13/06/13,2013-06-13,60755695460270.0,43193.0,4087879140.0,35797250486922.0,1128035000000000.0,18645370097857,10324621877742,10324621877742,3.4657937142704878,210566707432334.0
13/06/14,2013-06-14,72248519017262.0,50172.0,3632062691.0,33042809889415.0,1128500000000000.0,21348704822960,12836817877050,12836817877050,8.703352313869416,628804315162527.8
13/06/15,2013-06-15,41538181084536.0,35826.0,3301626946.0,21487735608415.0,1128950000000000.0,15367335811984,9000090827631,9000090827631,6.118161446201057,254137298056727.8
13/06/16,2013-06-16,52068244185720.0,42966.0,3128648429.0,31345747552455.0,1129382500000000.0,14115239938340,7935981010442,7935981010442,5.675297650225799,295502783878594.1
13/06/17,2013-06-17,57884496411583.0,45943.0,3685317147.0,35385571239905.0,1129845000000000.0,15755504786504,8600844169330,8600844169330,2.2932237640581175,132742102741578.62
13/06/18,2013-06-18,64322215566893.0,46017.0,3777149405.0,38748508638909.0,1130207500000000.0,18260058087250,11000730914235,11000730914235,3.011385918894092,193699014230211.56
13/06/19,2013-06-19,58260579761711.0,47031.0,3740857420.0,35153692518137.0,1130557500000000.0,15665892688083,9185478052937,9185478052937,4.9681838168827905,289449269534343.9
13/06/20,2013-06-20,72860797476081.0,52515.0,6989069826.0,45077774876525.0,1130897500000000.0,17795117118516,10826734719239,10826734719239,2.85170905036455,207777795579321.34
13/06/21,2013-06-21,71279152819080.0,47027.0,4299107458.0,35855178908651.0,1131282500000000.0,16786655756861,11219950054193,11219950054193,2.2725438849811983,161985002865641.12
13/06/22,2013-06-22,43502673211883.0,44594.0,5558427754.0,23988452594321.0,1131702500000000.0,12569897694643,7971122516565,7971122516565,4.356396378182251,189514888021491.97
13/06/23,2013-06-23,34038145436493.0,38507.0,3289707161.0,18943199723697.0,1132142500000000.0,11852617115973,7303991762230,7303991762230,6.111337600085795,208018598043226.12
13/06/24,2013-06-24,61005304229761.0,44245.0,3919235757.0,35043006754604.0,1132555000000000.0,16572794121880,10060759501268,10060759501268,5.767593629317965,351853804030176.0
13/06/25,2013-06-25,71728847123087.0,44629.0,3379573922.0,48837819204829.0,1132930000000000.0,17804782837888,8465418787557,8465418787557,8.538714708241272,612472161935098.8
13/06/26,2013-06-26,62716590033107.0,45627.0,4029547374.0,37206181619816.0,1133322500000000.0,17155466972345,9960353462017,9960353462017,5.104438887663885,320133001066671.56
13/06/27,2013-06-27,56488522137490.0,46128.0,3074477184.0,35472152343983.0,1133757500000000.0,17107484979921,9419095463516,9419095463516,7.0128419798418395,396145079425007.1
13/06/28,2013-06-28,65991607973930.0,49552.0,4809132266.0,35680310387042.0,1134175000000000.0,16520783551606,10220599951619,10220599951619,8.739761295832867,576750901220325.6
13/06/29,2013-06-29,53254546654116.0,36545.0,2438738042.0,32882506259788.0,1134597500000000.0,14436615458413,8845938268464,8845938268464,12.830700269848432,683293126125625.2
13/06/30,2013-06-30,41430976170303.0,30953.0,2909684130.0,26411551503909.0,1135020000000000.0,13736659369155,8336846449374,8336846449374,8.746846717433307,362390397915274.5
13/07/01,2013-07-01,86894542662600.0,39128.0,2412834059.0,48104240941171.0,1135402500000000.0,21359345277641,14142990941788,14142990941788,17.699366617591068,1537978367653263.5
13/07/02,2013-07-02,73582157437172.0,39650.0,3558288433.0,42389161333540.0,1135795000000000.0,19729249377769,11821065194713,11821065194713,8.711588548421094,641017480097785.0
13/07/03,2013-07-03,81746090623676.0,35531.0,2817488168.0,39068338352907.0,1136177500000000.0,21590875944909,14639331433327,14639331433327,12.187644680443682,996292306536713.5
13/07/04,2013-07-04,85493927471154.0,35292.0,2333133526.0,43643832077023.0,1136637500000000.0,20118859383272,12563986962772,12563986962772,4.167996009542072,356338348539851.5
13/07/05,2013-07-05,107456329069853.0,37037.0,3246852246.0,62009866554162.0,1137050000000000.0,26727686125280,16784282998955,16784282998955,7.543318496841163,810577314675277.8
13/07/06,2013-07-06,70058623953932.0,33372.0,2981300277.0,40573250388607.0,1137515000000000.0,21321644358941,12940907953276,12940907953276,4.301567623348173,301361908536559.25
13/07/07,2013-07-07,64388062695867.0,30356.0,1842094257.0,44644330051139.0,1137982500000000.0,15318788888539,8658760837181,8658760837181,3.953261884363609,254542874063584.22
13/07/08,2013-07-08,83767093076807.0,39629.0,3280380724.0,50307345584110.0,1138447500000000.0,18977403365872,11025940891221,11025940891221,2.9558774197667392,247605258945233.4
13/07/09,2013-07-09,116090393136742.0,40832.0,3475026174.0,55493700169460.0,1138927500000000.0,20385474613854,11449042271162,11449042271162,2.1136058776569033,245369337273315.38
